date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:39:14	14165/14165	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:39:13%20GMT	https://saveukraine.org/wp-json/wp/v2/pages/17228	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/wp/v2/pages/17228.json	(from https://saveukraine.org/events)
02:39:15	2661/2661	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:39:14%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fevents	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed33e4.json	(from https://saveukraine.org/events)
02:39:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:39:14%20GMT	https://saveukraine.org/?p=17228	C:/My%20Web%20Sites/pels/saveukraine.org/index73bd.html	(from https://saveukraine.org/events)
02:39:15	2748/2748	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Feb%202024%2001:39:14%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fevents&format=xml	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embedd527	(from https://saveukraine.org/events)
02:39:16	159658/159658	---M--	200	added ('OK')	image/png	etag:%2226faa-5d9dea2273980%22	https://saveukraine.org/wp-content/uploads/2022/03/events-mobile-1.png	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/2022/03/events-mobile-1.png	(from https://saveukraine.org/events)
02:39:16	26567/26567	---M-Z	200	added ('OK')	text/css	etag:%2267c7-5e193281d3c40-gzip%22	https://saveukraine.org/wp-content/uploads/elementor/css/post-9102.css?ver=1655397033	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/elementor/css/post-91022d04.css	(from https://saveukraine.org/volunteer)
02:39:17	71715/71715	---M--	200	added ('OK')	image/png	etag:%2211823-5da52cd4b7080%22	https://saveukraine.org/wp-content/uploads/2022/03/Provide_temporary_housing-1.png	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/2022/03/Provide_temporary_housing-1.png	(from https://saveukraine.org/volunteer)
02:39:17	38922/38922	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:39:16%20GMT	https://saveukraine.org/wp-json/wp/v2/pages/9102	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/wp/v2/pages/9102.json	(from https://saveukraine.org/volunteer)
02:39:17	2703/2703	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:39:17%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fvolunteer	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed143c.json	(from https://saveukraine.org/volunteer)
02:39:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:39:17%20GMT	https://saveukraine.org/?p=9102	C:/My%20Web%20Sites/pels/saveukraine.org/indexac1b.html	(from https://saveukraine.org/volunteer)
02:39:18	2792/2792	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Feb%202024%2001:39:17%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fvolunteer&format=xml	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embedf5fd	(from https://saveukraine.org/volunteer)
02:39:19	125919/125919	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202024%2001:39:18%20GMT	https://saveukraine.org/volunteer/provide-housing	C:/My%20Web%20Sites/pels/saveukraine.org/volunteer/provide-housing.html	(from https://saveukraine.org/volunteer)
02:39:19	61233/61233	---M--	200	added ('OK')	image/png	etag:%22ef31-5da541a114240%22	https://saveukraine.org/wp-content/uploads/2022/03/Rectangle-17.png	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/2022/03/Rectangle-17.png	(from https://saveukraine.org/volunteer)
02:39:20	126802/126802	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202024%2001:39:19%20GMT	https://saveukraine.org/volunteer/provide-transportation	C:/My%20Web%20Sites/pels/saveukraine.org/volunteer/provide-transportation.html	(from https://saveukraine.org/volunteer)
02:39:20	78688/78688	---M--	200	added ('OK')	image/png	etag:%2213360-5da541b51b180%22	https://saveukraine.org/wp-content/uploads/2022/03/Rectangle-17-1.png	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/2022/03/Rectangle-17-1.png	(from https://saveukraine.org/volunteer)
02:39:20	68993/68993	---M--	200	added ('OK')	image/png	etag:%2210d81-5da541ad79f80%22	https://saveukraine.org/wp-content/uploads/2022/03/Rectangle-13.png	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/2022/03/Rectangle-13.png	(from https://saveukraine.org/volunteer)
02:39:21	127331/127331	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202024%2001:39:20%20GMT	https://saveukraine.org/volunteer/contact-legislator	C:/My%20Web%20Sites/pels/saveukraine.org/volunteer/contact-legislator.html	(from https://saveukraine.org/volunteer)
02:39:21	60052/60052	---M--	200	added ('OK')	image/png	etag:%22ea94-5db70412f6b00%22	https://saveukraine.org/wp-content/uploads/2022/03/doctors-1.png	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/2022/03/doctors-1.png	(from https://saveukraine.org/volunteer)
02:39:22	137049/137049	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202024%2001:39:21%20GMT	https://saveukraine.org/volunteer/become-medical-volunteer	C:/My%20Web%20Sites/pels/saveukraine.org/volunteer/become-medical-volunteer.html	(from https://saveukraine.org/volunteer)
02:39:22	49508/49508	---M--	200	added ('OK')	image/png	etag:%22c164-5db0bf6207a00%22	https://saveukraine.org/wp-content/uploads/2022/03/IT_army.png	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/2022/03/IT_army.png	(from https://saveukraine.org/volunteer)
02:39:22	11450/11450	---M--	200	added ('OK')	image/png	etag:%222cba-5da5453d30680%22	https://saveukraine.org/wp-content/uploads/2022/03/%d0%b7%d0%b0%d0%b2%d0%b0%d0%bd%d1%82%d0%b0%d0%b6%d0%b5%d0%bd%d0%bd%d1%8f-1.png	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/2022/03/%d0%b7%d0%b0%d0%b2%d0%b0%d0%bd%d1%82%d0%b0%d0%b6%d0%b5%d0%bd%d0%bd%d1%8f-1.png	(from https://saveukraine.org/volunteer)
02:39:22	5429/5429	---M--	200	added ('OK')	image/png	etag:%221535-5da69040dfc80%22	https://saveukraine.org/wp-content/uploads/2022/03/%d0%b7%d0%b0%d0%b2%d0%b0%d0%bd%d1%82%d0%b0%d0%b6%d0%b5%d0%bd%d0%bd%d1%8f-2-1.png	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/2022/03/%d0%b7%d0%b0%d0%b2%d0%b0%d0%bd%d1%82%d0%b0%d0%b6%d0%b5%d0%bd%d0%bd%d1%8f-2-1.png	(from https://saveukraine.org/volunteer)
02:39:23	179618/179618	---M--	200	added ('OK')	image/png	etag:%222bda2-5da44fb38fac0%22	https://saveukraine.org/wp-content/uploads/2022/03/International_Legion.png	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/2022/03/International_Legion.png	(from https://saveukraine.org/join-international-legion)
02:39:23	2575/2575	---M-Z	200	added ('OK')	text/css	etag:%22a0f-5dd43a2b6f580-gzip%22	https://saveukraine.org/wp-content/uploads/elementor/css/post-18393.css?ver=1650657446	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/elementor/css/post-183938ad3.css	(from https://saveukraine.org/join-international-legion)
02:39:23	15869/15869	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:39:23%20GMT	https://saveukraine.org/wp-json/wp/v2/pages/18393	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/wp/v2/pages/18393.json	(from https://saveukraine.org/join-international-legion)
02:39:24	2745/2745	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:39:23%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fjoin-international-legion	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embedd891.json	(from https://saveukraine.org/join-international-legion)
02:39:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:39:23%20GMT	https://saveukraine.org/?p=18393	C:/My%20Web%20Sites/pels/saveukraine.org/index1ecf.html	(from https://saveukraine.org/join-international-legion)
02:39:24	2832/2832	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Feb%202024%2001:39:23%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fjoin-international-legion&format=xml	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed5ed0	(from https://saveukraine.org/join-international-legion)
02:39:25	159253/159253	---M--	200	added ('OK')	image/png	etag:%2226e15-5da4504d1a500%22	https://saveukraine.org/wp-content/uploads/2022/03/International_Legion_m.png	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/2022/03/International_Legion_m.png	(from https://saveukraine.org/join-international-legion)
02:39:25	118440/118440	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202024%2001:39:25%20GMT	https://saveukraine.org/ua/novyny	C:/My%20Web%20Sites/pels/saveukraine.org/ua/novyny.html	(from https://saveukraine.org/news)
02:39:26	15024/15024	---M--	200	added ('OK')	image/jpeg	etag:%223ab0-5da3004a8a5c0%22	https://saveukraine.org/wp-content/uploads/2022/03/3-300x200.jpg	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/2022/03/3-300x200.jpg	(from https://saveukraine.org/news)
02:39:26	131029/131029	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202024%2001:39:25%20GMT	https://saveukraine.org/author/author_en	C:/My%20Web%20Sites/pels/saveukraine.org/author/author_en.html	(from https://saveukraine.org/news)
02:39:26	22831/22831	---M--	200	added ('OK')	image/jpeg	etag:%22592f-5d9f258761540%22	https://saveukraine.org/wp-content/uploads/2022/03/2-300x200.jpg	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/2022/03/2-300x200.jpg	(from https://saveukraine.org/news)
02:39:27	13776/13776	---M--	200	added ('OK')	image/jpeg	etag:%2235d0-5d9f016d52880%22	https://saveukraine.org/wp-content/uploads/2022/03/1-300x200.jpg	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/2022/03/1-300x200.jpg	(from https://saveukraine.org/news)
02:39:28	130100/130100	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202024%2001:39:27%20GMT	https://saveukraine.org/2022/03	C:/My%20Web%20Sites/pels/saveukraine.org/2022/03.html	(from https://saveukraine.org/news)
02:39:28	21601/21601	---M-Z	200	added ('OK')	application/javascript	etag:%22e2805e74d033d21:0%22	https://ajax.aspnetcdn.com/ajax/jquery.validate/1.9/jquery.validate.min.js	C:/My%20Web%20Sites/pels/ajax.aspnetcdn.com/ajax/jquery.validate/1.9/jquery.validate.min.js	(from https://saveukraine.org/news)
02:39:29	129032/129032	---M--	200	added ('OK')	image/jpeg	etag:%221f808-5da3004a8a5c0%22	https://saveukraine.org/wp-content/uploads/2022/03/3.jpg	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/2022/03/3.jpg	(from https://saveukraine.org/over-20000-volunteers-join-international-legion-to-fight-against-russia)
02:39:29	956/956	---M-Z	200	added ('OK')	application/rss+xml	etag:%22aaf7ac0f6051d4107e8fdb01621781db-gzip%22	https://saveukraine.org/over-20000-volunteers-join-international-legion-to-fight-against-russia/feed	C:/My%20Web%20Sites/pels/saveukraine.org/over-20000-volunteers-join-international-legion-to-fight-against-russia/feed	(from https://saveukraine.org/over-20000-volunteers-join-international-legion-to-fight-against-russia)
02:39:30	101/101	---M-Z	200	added ('OK')	text/css	etag:%2265-5db7223077800-gzip%22	https://saveukraine.org/wp-content/uploads/elementor/css/post-18274.css?ver=1648658144	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/elementor/css/post-182749d2a.css	(from https://saveukraine.org/over-20000-volunteers-join-international-legion-to-fight-against-russia)
02:39:30	15543/15543	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:39:30%20GMT	https://saveukraine.org/wp-json/wp/v2/posts/18274	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/wp/v2/posts/18274.json	(from https://saveukraine.org/over-20000-volunteers-join-international-legion-to-fight-against-russia)
02:39:31	3267/3267	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:39:30%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fover-20000-volunteers-join-international-legion-to-fight-against-russia	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed4a05.json	(from https://saveukraine.org/over-20000-volunteers-join-international-legion-to-fight-against-russia)
02:39:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:39:30%20GMT	https://saveukraine.org/?p=18274	C:/My%20Web%20Sites/pels/saveukraine.org/index7666.html	(from https://saveukraine.org/over-20000-volunteers-join-international-legion-to-fight-against-russia)
02:39:31	3393/3393	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Feb%202024%2001:39:31%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fover-20000-volunteers-join-international-legion-to-fight-against-russia&format=xml	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed490b	(from https://saveukraine.org/over-20000-volunteers-join-international-legion-to-fight-against-russia)
02:39:32	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Thu,%2022%20Feb%202024%2001:39:31%20GMT	https://saveukraine.org/xmlrpc.php	C:/My%20Web%20Sites/pels/saveukraine.org/xmlrpc.php	(from https://saveukraine.org/over-20000-volunteers-join-international-legion-to-fight-against-russia)
02:39:33	130743/130743	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202024%2001:39:32%20GMT	https://saveukraine.org/tag/russian-aggression	C:/My%20Web%20Sites/pels/saveukraine.org/tag/russian-aggression.html	(from https://saveukraine.org/over-20000-volunteers-join-international-legion-to-fight-against-russia)
02:39:34	130667/130667	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202024%2001:39:33%20GMT	https://saveukraine.org/tag/war-in-ukraine	C:/My%20Web%20Sites/pels/saveukraine.org/tag/war-in-ukraine.html	(from https://saveukraine.org/over-20000-volunteers-join-international-legion-to-fight-against-russia)
02:39:34	2979/2979	---M-Z	200	added ('OK')	application/javascript	etag:%22ba3-5cfc11ea01a40-gzip%22	https://saveukraine.org/wp-includes/js/comment-reply.min.js?ver=5.9.9	C:/My%20Web%20Sites/pels/saveukraine.org/wp-includes/js/comment-reply.min4dc9.js	(from https://saveukraine.org/over-20000-volunteers-join-international-legion-to-fight-against-russia)
02:39:34	17293/17293	---M-Z	200	added ('OK')	application/rss+xml	etag:%229b3d46354e0ef64e711442fb83725034-gzip%22	https://saveukraine.org/category/russian-aggression/feed	C:/My%20Web%20Sites/pels/saveukraine.org/category/russian-aggression/feed	(from https://saveukraine.org/category/russian-aggression)
02:39:35	4922/4922	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:39:34%20GMT	https://saveukraine.org/wp-json/wp/v2/categories/337	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/wp/v2/categories/337.json	(from https://saveukraine.org/category/russian-aggression)
02:39:35	169725/169725	---M--	200	added ('OK')	image/jpeg	etag:%22296fd-5d9f25866d300%22	https://saveukraine.org/wp-content/uploads/2022/03/2.jpg	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/2022/03/2.jpg	(from https://saveukraine.org/russia-escalates-attacks-on-ukraines-civilian-areas-destroying-maternity-hospital)
02:39:36	993/993	---M-Z	200	added ('OK')	application/rss+xml	etag:%22aaf7ac0f6051d4107e8fdb01621781db-gzip%22	https://saveukraine.org/russia-escalates-attacks-on-ukraines-civilian-areas-destroying-maternity-hospital/feed	C:/My%20Web%20Sites/pels/saveukraine.org/russia-escalates-attacks-on-ukraines-civilian-areas-destroying-maternity-hospital/feed	(from https://saveukraine.org/russia-escalates-attacks-on-ukraines-civilian-areas-destroying-maternity-hospital)
02:39:36	101/101	---M-Z	200	added ('OK')	text/css	etag:%2265-5db7223077800-gzip%22	https://saveukraine.org/wp-content/uploads/elementor/css/post-18261.css?ver=1648658144	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/elementor/css/post-182619d2a.css	(from https://saveukraine.org/russia-escalates-attacks-on-ukraines-civilian-areas-destroying-maternity-hospital)
02:39:37	15351/15351	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:39:36%20GMT	https://saveukraine.org/wp-json/wp/v2/posts/18261	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/wp/v2/posts/18261.json	(from https://saveukraine.org/russia-escalates-attacks-on-ukraines-civilian-areas-destroying-maternity-hospital)
02:39:37	3299/3299	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:39:36%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Frussia-escalates-attacks-on-ukraines-civilian-areas-destroying-maternity-hospital	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed8aab.json	(from https://saveukraine.org/russia-escalates-attacks-on-ukraines-civilian-areas-destroying-maternity-hospital)
02:39:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:39:37%20GMT	https://saveukraine.org/?p=18261	C:/My%20Web%20Sites/pels/saveukraine.org/indexa29c.html	(from https://saveukraine.org/russia-escalates-attacks-on-ukraines-civilian-areas-destroying-maternity-hospital)
02:39:38	3421/3421	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Feb%202024%2001:39:37%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Frussia-escalates-attacks-on-ukraines-civilian-areas-destroying-maternity-hospital&format=xml	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embedcc0b	(from https://saveukraine.org/russia-escalates-attacks-on-ukraines-civilian-areas-destroying-maternity-hospital)
02:39:39	153521/153521	---M--	200	added ('OK')	image/jpeg	etag:%22257b1-5d9f016c5e640%22	https://saveukraine.org/wp-content/uploads/2022/03/1.jpg	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/2022/03/1.jpg	(from https://saveukraine.org/ukraine-displaced-population-to-rise-to-6-7-mln-united-nations)
02:39:39	946/946	---M-Z	200	added ('OK')	application/rss+xml	etag:%22aaf7ac0f6051d4107e8fdb01621781db-gzip%22	https://saveukraine.org/ukraine-displaced-population-to-rise-to-6-7-mln-united-nations/feed	C:/My%20Web%20Sites/pels/saveukraine.org/ukraine-displaced-population-to-rise-to-6-7-mln-united-nations/feed	(from https://saveukraine.org/ukraine-displaced-population-to-rise-to-6-7-mln-united-nations)
02:39:39	101/101	---M-Z	200	added ('OK')	text/css	etag:%2265-5db7223077800-gzip%22	https://saveukraine.org/wp-content/uploads/elementor/css/post-18244.css?ver=1648658144	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/elementor/css/post-182449d2a.css	(from https://saveukraine.org/ukraine-displaced-population-to-rise-to-6-7-mln-united-nations)
02:39:40	15926/15926	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:39:39%20GMT	https://saveukraine.org/wp-json/wp/v2/posts/18244	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/wp/v2/posts/18244.json	(from https://saveukraine.org/ukraine-displaced-population-to-rise-to-6-7-mln-united-nations)
02:39:40	3223/3223	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:39:39%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fukraine-displaced-population-to-rise-to-6-7-mln-united-nations	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embedb79a.json	(from https://saveukraine.org/ukraine-displaced-population-to-rise-to-6-7-mln-united-nations)
02:39:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:39:39%20GMT	https://saveukraine.org/?p=18244	C:/My%20Web%20Sites/pels/saveukraine.org/index9cd0.html	(from https://saveukraine.org/ukraine-displaced-population-to-rise-to-6-7-mln-united-nations)
02:39:40	3343/3343	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Feb%202024%2001:39:40%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fukraine-displaced-population-to-rise-to-6-7-mln-united-nations&format=xml	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed85e1	(from https://saveukraine.org/ukraine-displaced-population-to-rise-to-6-7-mln-united-nations)
02:39:41	8580/8580	---M-Z	200	added ('OK')	text/css	etag:%222184-5f68f98457bc0-gzip%22	https://saveukraine.org/wp-content/uploads/elementor/css/post-9110.css?ver=1678471479	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/elementor/css/post-911084b6.css	(from https://saveukraine.org/contacts)
02:39:41	14165/14165	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:39:41%20GMT	https://saveukraine.org/wp-json/wp/v2/pages/9110	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/wp/v2/pages/9110.json	(from https://saveukraine.org/contacts)
02:39:42	2659/2659	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:39:41%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fcontacts	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed4cce.json	(from https://saveukraine.org/contacts)
02:39:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:39:41%20GMT	https://saveukraine.org/?p=9110	C:/My%20Web%20Sites/pels/saveukraine.org/indexadde.html	(from https://saveukraine.org/contacts)
02:39:42	2779/2779	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Feb%202024%2001:39:42%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fcontacts&format=xml	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embedcf9f	(from https://saveukraine.org/contacts)
02:39:43	4746/4746	---M-Z	200	added ('OK')	text/css	etag:%22128a-5e183d3353c00-gzip%22	https://saveukraine.org/wp-content/uploads/elementor/css/post-20227.css?ver=1655331184	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/elementor/css/post-20227a0c0.css	(from https://saveukraine.org/de/uber-uns)
02:39:43	15797/15797	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:39:43%20GMT	https://saveukraine.org/wp-json/wp/v2/pages/20227	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/wp/v2/pages/20227.json	(from https://saveukraine.org/de/uber-uns)
02:39:44	2943/2943	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:39:43%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fde%2Fuber-uns	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed6f86.json	(from https://saveukraine.org/de/uber-uns)
02:39:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:39:43%20GMT	https://saveukraine.org/?p=20227	C:/My%20Web%20Sites/pels/saveukraine.org/index4ab7.html	(from https://saveukraine.org/de/uber-uns)
02:39:44	3028/3028	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Feb%202024%2001:39:44%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fde%2Fuber-uns&format=xml	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed6e6e	(from https://saveukraine.org/de/uber-uns)
02:39:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:39:44%20GMT	https://saveukraine.org/spenden-fur-ukraine	C:/My%20Web%20Sites/pels/saveukraine.org/spenden-fur-ukraine	(from https://saveukraine.org/de/uber-uns)
02:39:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:39:45%20GMT	https://saveukraine.org/freiwillig	C:/My%20Web%20Sites/pels/saveukraine.org/freiwillig	(from https://saveukraine.org/de/uber-uns)
02:39:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:39:45%20GMT	https://saveukraine.org/kontaktieren-sie-uns	C:/My%20Web%20Sites/pels/saveukraine.org/kontaktieren-sie-uns	(from https://saveukraine.org/de/uber-uns)
02:39:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:39:46%20GMT	https://saveukraine.org/de	C:/My%20Web%20Sites/pels/saveukraine.org/de	(from https://saveukraine.org/de/uber-uns)
02:39:47	67037/67037	---M-Z	200	added ('OK')	text/css	etag:%22105dd-5f933ed178676-gzip%22	https://saveukraine.org/wp-content/uploads/elementor/css/post-20235.css?ver=1681376299	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/elementor/css/post-20235a3ae.css	(from https://saveukraine.org/de/spenden-fur-ukraine)
02:39:50	65093/65093	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:39:47%20GMT	https://saveukraine.org/wp-json/wp/v2/pages/20235	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/wp/v2/pages/20235.json	(from https://saveukraine.org/de/spenden-fur-ukraine)
02:39:51	2728/2728	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:39:50%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fde%2Fspenden-fur-ukraine	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embedb23f.json	(from https://saveukraine.org/de/spenden-fur-ukraine)
02:39:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:39:50%20GMT	https://saveukraine.org/?p=20235	C:/My%20Web%20Sites/pels/saveukraine.org/index8b69.html	(from https://saveukraine.org/de/spenden-fur-ukraine)
02:39:51	2813/2813	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Feb%202024%2001:39:50%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fde%2Fspenden-fur-ukraine&format=xml	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed5c33	(from https://saveukraine.org/de/spenden-fur-ukraine)
